"","name","id","class","mass","fall_found","year","lat","long"
"30176","Elephant Moraine ",8598,"L6",7.8,"Found",1990,-76.28077,156.4968
"30177","Elephant Moraine ",8599,"L6",5.4,"Found",1990,-76.26593,156.52249
"30178","Elephant Moraine ",8600,"L6",11,"Found",1990,-76.27628,156.49863
"30179","Elephant Moraine ",8601,"L6",24.7,"Found",1990,-76.27775,156.51207
"30180","Elephant Moraine ",8602,"L6",26.7,"Found",1990,-76.28297,156.50308
"30181","Elephant Moraine ",8603,"L6",7.2,"Found",1990,-76.28402,156.47769
"30182","Elephant Moraine ",8604,"L6",7.7,"Found",1990,-76.28749,156.4779
"30183","Elephant Moraine ",8605,"L6",62.3,"Found",1990,-76.28126,156.48358
"30184","Elephant Moraine ",8606,"L6",24.4,"Found",1990,-76.28223,156.49249
"30185","Elephant Moraine ",8607,"L6",24.3,"Found",1990,-76.2861,156.47762
"30186","Elephant Moraine ",8608,"L6",27.9,"Found",1990,-76.27913,156.50143
"30187","Elephant Moraine ",8609,"L6",6.7,"Found",1990,-76.2854,156.4859
"30188","Elephant Moraine ",8610,"L6",10.8,"Found",1990,-76.2735,156.50787
"30189","Elephant Moraine ",8611,"L6",23.8,"Found",1990,-76.26882,156.50404
"30190","Elephant Moraine ",8612,"L6",51.5,"Found",1990,-76.28655,156.48757
"30191","Elephant Moraine ",8613,"L6",143.4,"Found",1990,-76.27493,156.50063
"30192","Elephant Moraine ",8614,"L6",46,"Found",1990,-76.28209,156.49089
"30193","Elephant Moraine ",8615,"L6",25.6,"Found",1990,-76.28591,156.49551
"30194","Elephant Moraine ",8616,"L6",114,"Found",1990,-76.28203,156.50975
"30195","Elephant Moraine ",8617,"L6",31.4,"Found",1990,-76.28408,156.48126
"30196","Elephant Moraine ",8618,"L6",36.4,"Found",1990,-76.28448,156.47432
"30197","Elephant Moraine ",8619,"L6",20.5,"Found",1990,-76.28583,156.4869
"30198","Elephant Moraine ",8620,"L6",23.1,"Found",1990,-76.27784,156.48975
"30199","Elephant Moraine ",8621,"H5",11.5,"Found",1990,-76.26861,156.49583
"30200","Elephant Moraine ",8622,"L6",60.5,"Found",1990,-76.28324,156.51228
"30201","Elephant Moraine ",8623,"L6",38.5,"Found",1990,-76.28592,156.48951
"30202","Elephant Moraine ",8624,"H5",25,"Found",1990,-76.2786,156.52637
"30203","Elephant Moraine ",8625,"L6",28.9,"Found",1990,-76.2719,156.502
"30204","Elephant Moraine ",8626,"L6",23.2,"Found",1990,-76.27133,156.52369
"30205","Elephant Moraine ",8627,"L6",15.6,"Found",1990,-76.28316,156.47162
"30206","Elephant Moraine ",8628,"L6",8.6,"Found",1990,-76.27327,156.49641
"30207","Elephant Moraine ",8629,"L6",16.8,"Found",1990,-76.2806,156.52197
"30208","Elephant Moraine ",8630,"L6",67.3,"Found",1990,-76.28479,156.50302
"30209","Elephant Moraine ",8631,"L6",28.6,"Found",1990,-76.2884,156.47501
"30210","Elephant Moraine ",8632,"L6",21,"Found",1990,-76.27901,156.49837
"30211","Elephant Moraine ",8633,"L6",8.7,"Found",1990,-76.27591,156.49937
"30212","Elephant Moraine ",8634,"L6",2.2,"Found",1990,-76.26813,156.49546
"30213","Elephant Moraine ",8635,"L6",22.4,"Found",1990,-76.27407,156.50042
"30214","Elephant Moraine ",8636,"L6",5.8,"Found",1990,-76.28392,156.47398
"30215","Elephant Moraine ",8637,"L6",6,"Found",1990,-76.28368,156.48011
"30216","Elephant Moraine ",8638,"H5",245.5,"Found",1990,-76.28055,156.43731
"30217","Elephant Moraine ",8639,"L6",105.3,"Found",1990,-76.26583,156.40312
"30218","Elephant Moraine ",8640,"L6",33.9,"Found",1990,-76.29367,156.44189
"30219","Elephant Moraine ",8641,"L6",16.9,"Found",1990,-76.28795,156.46841
"30220","Elephant Moraine ",8642,"L6",6.6,"Found",1990,-76.28817,156.47906
"30221","Elephant Moraine ",8643,"CK5",8.5,"Found",1990,-76.26577,156.40993
"30222","Elephant Moraine ",8644,"L6",36.2,"Found",1990,-76.27573,156.40526
"30223","Elephant Moraine ",8645,"L6",1.6,"Found",1990,-76.26761,156.53379
"30224","Elephant Moraine ",8646,"H5",157.2,"Found",1990,-76.26492,156.54171
"30225","Elephant Moraine ",8647,"H6",150.1,"Found",1990,-76.26667,156.53813
"30226","Elephant Moraine ",8648,"L6",78.8,"Found",1990,-76.27318,156.36633
"30227","Elephant Moraine ",8649,"L6",11,"Found",1990,-76.26634,156.4035
"30228","Elephant Moraine ",8650,"L6",9.1,"Found",1990,-76.28682,156.45075
"30229","Elephant Moraine ",8651,"L6",15.3,"Found",1990,-76.27482,156.49048
"30230","Elephant Moraine ",8652,"L6",21.7,"Found",1990,-76.26641,156.40377
"30231","Elephant Moraine ",8653,"L6",44.8,"Found",1990,-76.27708,156.50362
"30232","Elephant Moraine ",8654,"L6",19,"Found",1990,-76.2876,156.4681
"30233","Elephant Moraine ",8655,"H6",362.9,"Found",1990,-76.2679,156.54516
"30234","Elephant Moraine ",8656,"LL6",37.1,"Found",1990,-76.29541,156.46238
"30235","Elephant Moraine ",8657,"CO3",0.4,"Found",1990,-76.29429,156.45913
"30236","Elephant Moraine ",8658,"L6",8.3,"Found",1990,-76.2821,156.44947
"30237","Elephant Moraine ",8659,"L6",13.5,"Found",1990,-76.266,156.40329
"30238","Elephant Moraine ",8660,"L6",45.4,"Found",1990,-76.26653,156.40277
"30239","Elephant Moraine ",8661,"L6",12.2,"Found",1990,-76.28629,156.44165
"30240","Elephant Moraine ",8662,"H5",6.5,"Found",1990,-76.26444,156.55681
"30241","Elephant Moraine ",8663,"L6",12.8,"Found",1990,-76.27802,156.52986
"30242","Elephant Moraine ",8664,"L5",8.3,"Found",1990,-76.27277,156.53182
"30243","Elephant Moraine ",8665,"L6",3.2,"Found",1990,-76.28208,156.4495
"30244","Elephant Moraine ",8666,"L6",11,"Found",1990,-76.2762,156.35939
"30245","Elephant Moraine ",8667,"H6",10.5,"Found",1990,-76.28716,156.44689
"30246","Elephant Moraine ",8668,"L6",22.9,"Found",1990,-76.27308,156.48512
"30247","Elephant Moraine ",8669,"L6",7.3,"Found",1990,-76.28915,156.462
"30248","Elephant Moraine ",8670,"L3.4",6.6,"Found",1990,-76.27359,156.48414
"30249","Elephant Moraine ",8671,"L6",9.2,"Found",1990,-76.28752,156.44737
"30250","Elephant Moraine ",8672,"L6",4.8,"Found",1990,-76.28899,156.45698
"30251","Elephant Moraine ",8673,"H6",2.8,"Found",1990,-76.27311,156.48928
"30252","Elephant Moraine ",8674,"L6",3,"Found",1990,-76.27404,156.48612
"30253","Elephant Moraine ",8675,"L6",101.7,"Found",1990,-76.27918,156.47755
"30254","Elephant Moraine ",8676,"L6",88.5,"Found",1990,-76.27837,156.47769
"30255","Elephant Moraine ",8677,"L6",7.2,"Found",1990,-76.2831,156.4269
"30256","Elephant Moraine ",8678,"L6",9.2,"Found",1990,-76.26849,156.45514
"30257","Elephant Moraine ",8679,"L6",32.9,"Found",1990,-76.28685,156.47609
"30258","Elephant Moraine ",8680,"L6",17.8,"Found",1990,-76.28109,156.43579
"30259","Elephant Moraine ",8681,"L6",28.1,"Found",1990,-76.27056,156.45325
"30260","Elephant Moraine ",8682,"H5",8.6,"Found",1990,-76.28131,156.43212
"30261","Elephant Moraine ",8683,"L6",55.5,"Found",1990,-76.28062,156.47483
"30262","Elephant Moraine ",8684,"L6",19.5,"Found",1990,-76.28799,156.47813
"30263","Elephant Moraine ",8685,"L6",15.3,"Found",1990,-76.28354,156.43424
"30264","Elephant Moraine ",8686,"L6",13.5,"Found",1990,-76.2798,156.47717
"30265","Elephant Moraine ",8687,"L6",5.6,"Found",1990,-76.28946,156.41701
"30266","Elephant Moraine ",8688,"L6",17.4,"Found",1990,-76.27274,156.45152
"30267","Elephant Moraine ",8689,"L6",11.1,"Found",1990,-76.26737,156.45676
"30268","Elephant Moraine ",8690,"L6",52.6,"Found",1990,-76.28125,156.47302
"30269","Elephant Moraine ",8691,"L6",15.3,"Found",1990,-76.27985,156.47636
"30270","Elephant Moraine ",8692,"L6",81.5,"Found",1990,-76.28,156.47332
"30271","Elephant Moraine ",8693,"L6",51.6,"Found",1990,-76.27851,156.46243
"30272","Elephant Moraine ",8694,"L6",77.4,"Found",1990,-76.28006,156.47038
"30273","Elephant Moraine ",8695,"L6",23.8,"Found",1990,-76.28024,156.43924
"30274","Elephant Moraine ",8696,"L6",13.8,"Found",1990,-76.28054,156.46843
"30275","Elephant Moraine ",8697,"L6",5.7,"Found",1990,-76.27072,156.45159
"30276","Elephant Moraine ",8698,"L6",33.1,"Found",1990,-76.28815,156.4645
"30277","Elephant Moraine ",8699,"L6",47.5,"Found",1990,-76.28102,156.46549
"30278","Elephant Moraine ",8700,"L6",11.1,"Found",1990,-76.27142,156.45602
"30279","Elephant Moraine ",8701,"L6",20.4,"Found",1990,-76.27981,156.43139
"30280","Elephant Moraine ",8702,"L6",13.4,"Found",1990,-76.28773,156.42167
"30281","Elephant Moraine ",8703,"L6",14.5,"Found",1990,-76.28101,156.43283
"30282","Elephant Moraine ",8704,"L6",12.4,"Found",1990,-76.28202,156.43584
"30283","Elephant Moraine ",8705,"L6",11,"Found",1990,-76.28053,156.45261
"30284","Elephant Moraine ",8706,"L6",15.4,"Found",1990,-76.27985,156.43558
"30285","Elephant Moraine ",8707,"L6",7.5,"Found",1990,-76.28141,156.42888
"30286","Elephant Moraine ",8708,"EL3",8.1,"Found",1990,-76.27922,156.44325
"30287","Elephant Moraine ",8709,"L6",45.1,"Found",1990,-76.27953,156.46623
"30288","Elephant Moraine ",8710,"L6",23.5,"Found",1990,-76.28119,156.47879
"30289","Elephant Moraine ",8711,"L6",34.9,"Found",1990,-76.27988,156.43893
"30290","Elephant Moraine ",8712,"H6",8,"Found",1990,-76.26602,156.45993
"30291","Elephant Moraine ",8713,"H5",16.4,"Found",1990,-76.26602,156.45969
"30292","Elephant Moraine ",8714,"L6",15,"Found",1990,-76.26685,156.46091
"30293","Elephant Moraine ",8715,"L6",11.2,"Found",1990,-76.28115,156.47164
"30294","Elephant Moraine ",8716,"L6",25.6,"Found",1990,-76.28772,156.47867
"30295","Elephant Moraine ",8717,"L6",48.4,"Found",1990,-76.27961,156.43112
"30296","Elephant Moraine ",8718,"L6",36.5,"Found",1990,-76.28062,156.43804
"30297","Elephant Moraine ",8719,"L6",21.1,"Found",1990,-76.28496,156.42746
"30298","Elephant Moraine ",8720,"L6",55.4,"Found",1990,-76.281,156.47334
"30299","Elephant Moraine ",8721,"L6",5.4,"Found",1990,-76.26909,156.45545
"30300","Elephant Moraine ",8722,"H5",27.5,"Found",1990,-76.28084,156.47723
"30301","Elephant Moraine ",8723,"L6",18.4,"Found",1990,-76.27347,156.47667
"30302","Elephant Moraine ",8724,"L6",21.3,"Found",1990,-76.28788,156.42289
"30303","Elephant Moraine ",8725,"L6",76.9,"Found",1990,-76.2797,156.47386
"30304","Elephant Moraine ",8726,"L6",22.7,"Found",1990,-76.28105,156.47271
"30305","Elephant Moraine ",8727,"L6",10.9,"Found",1990,-76.28094,156.43262
"30306","Elephant Moraine ",8728,"L6",13.7,"Found",1990,-76.26689,156.46064
"30307","Elephant Moraine ",8729,"L6",6.3,"Found",1990,-76.28592,156.44383
"30308","Elephant Moraine ",8730,"L6",50.1,"Found",1990,-76.27135,156.45265
"30309","Elephant Moraine ",8731,"L6",6.5,"Found",1990,-76.27196,156.45114
"30310","Elephant Moraine ",8732,"L6",16.8,"Found",1990,-76.27919,156.43432
"30311","Elephant Moraine ",8733,"L6",9.4,"Found",1990,-76.28113,156.43051
"30312","Elephant Moraine ",8734,"L6",10,"Found",1990,-76.28859,156.41788
"30313","Elephant Moraine ",8735,"L6",28.3,"Found",1990,-76.28107,156.47478
"30314","Elephant Moraine ",8736,"L6",11.8,"Found",1990,-76.26849,156.4553
"30315","Elephant Moraine ",8737,"H5",35.1,"Found",1990,-76.27825,156.47509
"30316","Elephant Moraine ",8738,"L6",22.5,"Found",1990,-76.2811,156.43614
"30317","Elephant Moraine ",8739,"H6",6.5,"Found",1990,-76.2686,156.46636
"30318","Elephant Moraine ",8740,"L6",6.2,"Found",1990,-76.26645,156.45669
"30319","Elephant Moraine ",8741,"L6",16.1,"Found",1990,-76.26687,156.45655
"30320","Elephant Moraine ",8742,"L6",6.5,"Found",1990,-76.26638,156.45654
"30321","Elephant Moraine ",8743,"L6",45.2,"Found",1990,-76.27965,156.43357
"30322","Elephant Moraine ",8744,"L6",4.7,"Found",1990,-76.26557,156.48775
"30323","Elephant Moraine ",8745,"L6",14.1,"Found",1990,-76.27978,156.47777
"30324","Elephant Moraine ",8746,"L6",2,"Found",1990,-76.26624,156.45728
"30325","Elephant Moraine ",8747,"L6",2.1,"Found",1990,-76.28922,156.4278
"30326","Elephant Moraine ",8748,"L6",2.9,"Found",1990,-76.26636,156.46013
"30327","Elephant Moraine ",8749,"L6",24.6,"Found",1990,-76.26948,156.48461
"30328","Elephant Moraine ",8750,"L6",9.5,"Found",1990,-76.26695,156.4638
"30329","Elephant Moraine ",8751,"L6",3.3,"Found",1990,-76.28198,156.42784
"30330","Elephant Moraine ",8752,"L6",9,"Found",1990,-76.27173,156.45646
"30331","Elephant Moraine ",8753,"L6",2.7,"Found",1990,-76.28295,156.45298
"30332","Elephant Moraine ",8754,"L5",1.9,"Found",1990,-76.27978,156.43334
"30333","Elephant Moraine ",8755,"L6",5.5,"Found",1990,-76.27779,156.47871
"30334","Elephant Moraine ",8756,"L6",0.6,"Found",1990,-76.26669,156.46041
"30335","Elephant Moraine ",8757,"L6",0.6,"Found",1990,-76.2669,156.46037
"30336","Elephant Moraine ",8758,"L6",7.3,"Found",1990,-76.2669,156.46053
"30337","Elephant Moraine ",8759,"L6",174,"Found",1990,-76.29038,156.33185
"30338","Elephant Moraine ",8760,"L6",105.8,"Found",1990,-76.27752,156.37694
"30339","Elephant Moraine ",8761,"L6",63,"Found",1990,-76.27449,156.42586
"30340","Elephant Moraine ",8762,"L6",77.8,"Found",1990,-76.27428,156.42602
"30341","Elephant Moraine ",8763,"L6",194.6,"Found",1990,-76.26807,156.41942
"30342","Elephant Moraine ",8764,"L6",83,"Found",1990,-76.26759,156.41407
"30343","Elephant Moraine ",8765,"L6",99.9,"Found",1990,-76.26572,156.40854
"30344","Elephant Moraine ",8766,"L6",45.6,"Found",1990,-76.26829,156.41554
"30345","Elephant Moraine ",8767,"L6",44.4,"Found",1990,-76.2723,156.42142
"30346","Elephant Moraine ",8768,"L6",65.5,"Found",1990,-76.27417,156.40854
"30347","Elephant Moraine ",8769,"L6",28.9,"Found",1990,-76.27664,156.36894
"30348","Elephant Moraine ",8770,"L6",32.8,"Found",1990,-76.27217,156.41622
"30349","Elephant Moraine ",8771,"L6",111,"Found",1990,-76.27165,156.429
"30350","Elephant Moraine ",8772,"L6",114.3,"Found",1990,-76.29193,156.35692
"30351","Elephant Moraine ",8773,"L6",220.4,"Found",1990,-76.18333,157.16667
"30352","Elephant Moraine ",8774,"L6",16,"Found",1990,-76.2731,156.42689
"30353","Elephant Moraine ",8775,"L6",57.9,"Found",1990,-76.27625,156.42122
"30354","Elephant Moraine ",8776,"L6",140.2,"Found",1990,-76.26568,156.41279
"30355","Elephant Moraine ",8777,"L6",17.2,"Found",1990,-76.27185,156.43184
"30356","Elephant Moraine ",8778,"L6",71.6,"Found",1990,-76.26904,156.41301
"30357","Elephant Moraine ",8779,"L6",163.9,"Found",1990,-76.27124,156.42934
"30358","Elephant Moraine ",8780,"L6",15.8,"Found",1990,-76.2759,156.37133
"30359","Elephant Moraine ",8781,"H5",158.8,"Found",1990,-76.28667,156.35727
"30360","Elephant Moraine ",8782,"L6",6.5,"Found",1990,-76.26976,156.43451
"30361","Elephant Moraine ",8783,"L6",38.8,"Found",1990,-76.27076,156.40402
"30362","Elephant Moraine ",8784,"L6",29,"Found",1990,-76.27412,156.42056
"30363","Elephant Moraine ",8785,"L6",40.2,"Found",1990,-76.27107,156.40694
"30364","Elephant Moraine ",8786,"L6",55.5,"Found",1990,-76.26756,156.43022
"30365","Elephant Moraine ",8787,"L6",66.6,"Found",1990,-76.27334,156.41337
"30366","Elephant Moraine ",8788,"L6",15.4,"Found",1990,-76.27425,156.41678
"30367","Elephant Moraine ",8789,"L6",18.2,"Found",1990,-76.26968,156.40335
"30368","Elephant Moraine ",8790,"L6",76.9,"Found",1990,-76.27522,156.41547
"30369","Elephant Moraine ",8791,"L6",14.5,"Found",1990,-76.26709,156.43807
"30370","Elephant Moraine ",8792,"L6",12,"Found",1990,-76.28283,156.45919
"30371","Elephant Moraine ",8793,"L6",20.6,"Found",1990,-76.27591,156.41334
"30372","Elephant Moraine ",8794,"L6",8.9,"Found",1990,-76.28192,156.44724
"30373","Elephant Moraine ",8795,"LL6",54,"Found",1990,-76.27709,156.37311
"30374","Elephant Moraine ",8796,"L6",19.5,"Found",1990,-76.27814,156.39369
"30375","Elephant Moraine ",8797,"H5",58.1,"Found",1990,-76.27683,156.38406
"30376","Elephant Moraine ",8798,"L6",23.2,"Found",1990,-76.26948,156.42946
"30377","Elephant Moraine ",8799,"L6",45.6,"Found",1990,-76.27455,156.41463
"30378","Elephant Moraine ",8800,"L6",59.8,"Found",1990,-76.26919,156.42366
"30379","Elephant Moraine ",8801,"L6",27.2,"Found",1990,-76.268,156.43448
"30380","Elephant Moraine ",8802,"L6",10.9,"Found",1990,-76.26633,156.41006
"30381","Elephant Moraine ",8803,"L6",97.3,"Found",1990,-76.26848,156.41523
"30382","Elephant Moraine ",8804,"L6",45,"Found",1990,-76.26609,156.40925
"30383","Elephant Moraine ",8805,"L6",22,"Found",1990,-76.26553,156.40974
"30384","Elephant Moraine ",8806,"L6",23.1,"Found",1990,-76.26833,156.40602
"30385","Elephant Moraine ",8807,"L6",36.3,"Found",1990,-76.2772,156.42224
"30386","Elephant Moraine ",8808,"L6",65.9,"Found",1990,-76.27105,156.41603
"30387","Elephant Moraine ",8809,"L6",10.9,"Found",1990,-76.27055,156.42508
"30388","Elephant Moraine ",8810,"L6",13.4,"Found",1990,-76.27246,156.42678
"30389","Elephant Moraine ",8811,"L6",69.3,"Found",1990,-76.27602,156.40294
"30390","Elephant Moraine ",8812,"L6",86.8,"Found",1990,-76.27434,156.42636
"30391","Elephant Moraine ",8813,"L6",11.6,"Found",1990,-76.27089,156.43356
"30392","Elephant Moraine ",8814,"H6",3.8,"Found",1990,-76.2773,156.37581
"30393","Elephant Moraine ",8815,"L5",1.8,"Found",1990,-76.26808,156.43665
"30394","Elephant Moraine ",8816,"L6",33.9,"Found",1990,-76.27121,156.41393
"30395","Elephant Moraine ",8817,"L6",8.3,"Found",1990,-76.27716,156.42217
"30396","Elephant Moraine ",8818,"L6",26,"Found",1990,-76.26848,156.42674
"30397","Elephant Moraine ",8819,"L6",29.7,"Found",1990,-76.27022,156.42413
"30398","Elephant Moraine ",8820,"L6",16.3,"Found",1990,-76.28748,156.45385
"30399","Elephant Moraine ",8821,"H6",5.9,"Found",1990,-76.27372,156.42783
"30400","Elephant Moraine ",8822,"L6",11.8,"Found",1990,-76.26699,156.42982
"30401","Elephant Moraine ",8823,"L6",55.6,"Found",1990,-76.27231,156.40746
"30402","Elephant Moraine ",8824,"L6",14.5,"Found",1990,-76.26994,156.42705
"30403","Elephant Moraine ",8825,"L6",5.3,"Found",1990,-76.28057,156.43334
"30404","Elephant Moraine ",8826,"L6",7.6,"Found",1990,-76.27264,156.42686
"30405","Elephant Moraine ",8827,"L6",19.1,"Found",1990,-76.27427,156.42246
"30406","Elephant Moraine ",8828,"L6",2.1,"Found",1990,-76.27651,156.37532
"30407","Elephant Moraine ",8829,"L6",31.1,"Found",1990,-76.27263,156.42814
"30408","Elephant Moraine ",8830,"L6",9.7,"Found",1990,-76.27133,156.45051
"30409","Elephant Moraine ",8831,"L6",1.4,"Found",1990,-76.27526,156.39024
"30410","Elephant Moraine ",8832,"L6",24,"Found",1990,-76.27697,156.42384
"30411","Elephant Moraine ",8833,"L5",1.7,"Found",1990,-76.27799,156.42838
"30412","Elephant Moraine ",8834,"L6",17,"Found",1990,-85.63333,157.16667
"30413","Elephant Moraine ",8835,"L6",14.4,"Found",1990,-76.27082,156.41839
"30414","Elephant Moraine ",8836,"L6",13.1,"Found",1990,-76.26735,156.43449
"30415","Elephant Moraine ",8837,"CK5",7.3,"Found",1990,-76.29299,156.35
"30416","Elephant Moraine ",8838,"L6",18.2,"Found",1990,-76.26941,156.41234
"30417","Elephant Moraine ",8839,"L6",3.9,"Found",1990,-76.26664,156.40176
"30418","Elephant Moraine ",8840,"L6",24.8,"Found",1990,-76.26638,156.40148
"30419","Elephant Moraine ",8841,"L6",0.7,"Found",1990,-76.27671,156.36969
"30420","Elephant Moraine ",8842,"H6",3.9,"Found",1990,-76.27097,156.43007
"30421","Elephant Moraine ",8843,"L6",2.6,"Found",1990,-76.27494,156.38615
"30422","Elephant Moraine ",8844,"L6",13.7,"Found",1990,-76.27361,156.42378
"30423","Elephant Moraine ",8845,"L6",7.9,"Found",1990,-76.27793,156.45494
"30424","Elephant Moraine ",8846,"L6",10.8,"Found",1990,-76.269,156.43262
"30425","Elephant Moraine ",8847,"L6",7.1,"Found",1990,-76.26821,156.4352
"30426","Elephant Moraine ",8848,"L6",6.8,"Found",1990,-76.28187,156.46086
"30427","Elephant Moraine ",8849,"L6",87,"Found",1990,-76.28655,156.38344
"30428","Elephant Moraine ",8850,"L6",125.4,"Found",1990,-76.28858,156.38398
"30429","Elephant Moraine ",8851,"L6",102.9,"Found",1990,-76.27185,156.44137
"30430","Elephant Moraine ",8852,"L6",136.3,"Found",1990,-76.27321,156.4404
"30431","Elephant Moraine ",8853,"L6",103.9,"Found",1990,-76.28601,156.37789
"30432","Elephant Moraine ",8854,"L6",127.1,"Found",1990,-76.27022,156.44542
"30433","Elephant Moraine ",8855,"L6",84.7,"Found",1990,-76.27038,156.4435
"30434","Elephant Moraine ",8856,"L6",105.2,"Found",1990,-76.2669,156.44818
"30435","Elephant Moraine ",8857,"L6",2.2,"Found",1990,-76.26554,156.40286
"30436","Elephant Moraine ",8858,"L6",0.5,"Found",1990,-76.26952,156.4466
"30437","Elephant Moraine ",8859,"L6",63.6,"Found",1990,-76.28271,156.47054
"30438","Elephant Moraine ",8860,"L6",78.7,"Found",1990,-76.2884,156.46754
"30439","Elephant Moraine ",8861,"LL6",122.1,"Found",1990,-76.29422,156.45731
"30440","Elephant Moraine ",8862,"L6",60.9,"Found",1990,-76.2813,156.46364
"30441","Elephant Moraine ",8863,"L6",212.9,"Found",1990,-76.28433,156.46066
"30442","Elephant Moraine ",8864,"L6",85.9,"Found",1990,-76.28023,156.43436
"30443","Elephant Moraine ",8865,"H5",51,"Found",1990,-76.29089,156.46661
"30444","Elephant Moraine ",8866,"L6",80.7,"Found",1990,-76.28193,156.44769
"30445","Elephant Moraine ",8867,"L6",150.8,"Found",1990,-76.29054,156.44976
"30446","Elephant Moraine ",8868,"L6",62.7,"Found",1990,-76.28039,156.43974
"30447","Elephant Moraine ",8869,"L6",46.2,"Found",1990,-76.28625,156.46949
"30448","Elephant Moraine ",8870,"L6",36.3,"Found",1990,-76.28341,156.46637
"30449","Elephant Moraine ",8871,"L6",68.3,"Found",1990,-76.28339,156.46237
"30450","Elephant Moraine ",8872,"L6",66.4,"Found",1990,-76.28383,156.46646
"30451","Elephant Moraine ",8873,"L6",159.1,"Found",1990,-76.2682,156.42
"30452","Elephant Moraine ",8874,"L6",217.3,"Found",1990,-76.27008,156.43413
"30453","Elephant Moraine ",8875,"L6",162.3,"Found",1990,-76.26842,156.41554
"30454","Elephant Moraine ",8876,"L6",141.8,"Found",1990,-76.27041,156.43293
"30455","Elephant Moraine ",8877,"L6",202,"Found",1990,-76.26931,156.41114
